Title line:"Codominant data template"
Gal136
Test56
Test71
Test76
Gal75
Test10
Test88
Gal73
Gal263
Pop
  SICO, 081081 203203 126126 116118 073073 216230 183183 079087 105105
  SICO, 081081 203203 126126 116116 069073 188216 183197 079087 105117
  SICO, 093093 203203 126126 118118 073073 224224 183183 079087 117119
  SICO, 081087 201203 126126 116116 069069 188218 183197 079079 117119
  SICO, 081081 203203 126126 116118 069073 188224 183203 079085 095117
  SICO, 093093 203203 126126 116116 069069 216224 183197 081087 117119
  SICO, 081087 203203 126126 116116 069073 216224 197203 089093 105117
  SICO, 081081 201203 126126 118118 073073 220224 183203 079087 095117
  SICO, 087093 203203 126126 116118 069069 210226 183197 079089 095107
  SICO, 081081 203203 126126 116116 069073 188216 183203 085089 093099
  SICO, 081081 203203 126126 116118 069069 224230 183183 079079 095117
  SICO, 081087 203203 126126 116116 069069 220230 183183 079089 095101
  SICO, 081087 203203 126126 116118 069073 188224 183203 079091 095117
  SICO, 079081 203203 126126 116116 069069 216216 183183 000000 117119
  SICO, 081081 203203 126126 116118 069069 188230 183197 079089 101119
  SICO, 081087 201203 126126 116118 069073 224230 183203 079079 115117
  SICO, 079081 203203 126126 116118 069073 224230 183203 079079 095099
  SICO, 081093 203203 126126 118118 069069 210210 183197 079087 105117
  SICO, 081081 203203 126126 116118 000000 188188 183183 087093 107117
  SICO, 081081 203203 126126 116116 069073 210224 183183 079079 095117
  SICO, 081093 203203 126126 116116 069073 188216 183183 079079 101101
  SICO, 081081 203203 126126 116116 069073 216220 183183 079079 117119
  SICO, 081081 203203 126126 116116 069069 216216 183183 079089 101117
  SICO, 081081 203203 126126 116118 069073 224230 183197 000000 093101
Pop
    SP, 081081 201203 126126 116116 069069 196216 183197 075085 109109
    SP, 069087 201203 126130 116116 069069 196216 203205 075085 109109
    SP, 000000 203205 126126 116116 069083 214214 203205 000000 071109
    SP, 081081 201203 126126 116116 069083 194214 183195 000000 075093
    SP, 087107 199199 126126 116116 000000 214214 183183 000000 075075
    SP, 000000 201201 126126 116116 069069 214214 183183 000000 075093
    SP, 081087 201201 126126 116116 069069 214226 203205 075083 071109
    SP, 081087 201201 126126 116116 069069 214226 183183 077083 093109
    SP, 081087 201203 126126 116116 069069 190194 183183 083085 075093
    SP, 081087 203203 126126 116116 069069 190194 183205 083085 075093
    SP, 087087 199205 126130 116116 069069 188194 183205 083085 109109
    SP, 000000 201205 126126 116116 075083 194214 183183 000000 075093
Pop
  CROA, 069071 199199 128128 116116 071071 212216 209209 087087 085085
  CROA, 069069 199199 128128 116116 071071 212216 209209 087089 071071
  CROA, 069071 199199 128128 116116 071071 226230 209209 087087 071091
  CROA, 069071 199199 128128 116116 071071 214214 209209 087087 071091
Pop
    FR, 087087 203203 126126 118118 071071 194194 183183 085085 113113
    FR, 087087 203205 126126 116118 069071 194194 183183 085085 113113
    FR, 087087 203203 126126 116118 071071 194194 183183 085085 113113
    FR, 087087 203205 126126 116118 071071 194194 183183 085087 113113
    FR, 087087 203205 126126 116118 071071 194194 183183 085085 111117
    FR, 087087 203205 126126 118118 069071 194194 183183 085085 113113
    FR, 069087 203205 126130 116116 071071 226228 183209 083085 113113
    FR, 087087 203203 126126 116118 069071 194194 183183 085085 113113
    FR, 087087 203205 126126 116118 069069 194194 183183 085085 113113
    FR, 087087 203203 126126 116118 071071 194194 183183 085085 111113
    FR, 087087 203205 126126 116116 069071 194206 183209 081083 073111
    FR, 087087 203205 126126 000000 069071 194194 183183 085085 073113
    FR, 000000 203205 126126 116116 069071 194194 183183 085085 113113
    FR, 087087 205205 126130 000000 069071 194194 183183 085085 113113
    FR, 087087 203203 126126 118118 071071 194194 183183 085085 113113
    FR, 087087 203205 126126 118118 071071 194194 183183 085085 113113
    FR, 087087 203205 130130 116116 069069 194194 183183 085085 111111
    FR, 087087 203203 126126 116116 069071 194194 183183 085085 111113
    FR, 115115 205205 126126 116116 069071 194194 183183 085085 111111
    FR, 087087 203205 126126 116116 069069 194194 183183 085085 111111
    FR, 087087 203203 126126 116116 069071 194194 183183 079085 111113
    FR, 087087 203205 126126 116118 069071 194194 183183 085087 111113
    FR, 087087 203205 126126 116116 069071 194194 183183 085085 113113
    FR, 087087 203205 126126 116116 069071 194194 183183 085085 109111
    FR, 115115 203203 126126 116116 069069 194194 183183 085085 111111
    FR, 115119 203205 126126 116116 069071 194194 183183 085085 073111
    FR, 087115 203205 126126 116118 069071 194194 183183 085085 111111
    FR, 087119 203205 126126 116116 069071 194194 183183 085089 071115
    FR, 087087 203203 126126 116116 069071 194194 183183 085085 111113
    FR, 087087 203205 126126 116116 069071 194194 183183 085085 111111
    FR, 087087 203203 126126 116116 071071 194194 183183 085085 111111
    FR, 087115 203203 126126 116116 069071 194194 183183 079085 111113
    FR, 087115 203205 126126 116116 069071 194194 183183 085085 111113
    FR, 087119 203205 126126 116116 071071 194194 183183 085085 111111
    FR, 087087 203203 126126 116116 069071 194194 183183 079085 111115
    FR, 115119 205205 126126 116116 069071 194194 183183 085085 111113
    FR, 087087 203203 126126 116116 069071 194194 183183 085085 111113
    FR, 087087 205205 126126 116116 069071 194194 183183 085085 111113
    FR, 087087 203203 126126 116116 069069 194194 183183 085085 111111
    FR, 087119 203205 126126 116116 069071 194194 183183 085085 111117
    FR, 087087 203203 126128 118118 071071 188188 183183 085087 111117
    FR, 087087 203205 126126 116118 069069 194194 183183 079085 111111
    FR, 087087 203205 126126 116116 069071 194194 183183 085085 113113
    FR, 000000 203203 126126 118118 069069 194194 183183 085085 113119
    FR, 087087 203205 126126 116118 069071 194194 183183 085085 113113
    FR, 087087 203203 126126 116116 069069 194194 183183 085085 111111
    FR, 087087 203205 126126 116116 071071 194194 183183 079085 073111
    FR, 087087 203203 126126 118118 069071 194194 183183 087089 113113
    FR, 087087 203203 126126 116116 069069 194194 183183 085085 113113
    FR, 087087 203203 126126 116116 069069 194194 183183 085085 113113
    FR, 087087 203203 126126 116116 071071 194194 183183 000000 073111
    FR, 087087 203205 126126 116116 069071 194194 183183 085087 113113
    FR, 087087 203203 126126 116116 069069 194194 183183 079085 111111
    FR, 087087 205205 126126 116116 069071 194194 183183 079085 113113
    FR, 087087 203203 126126 116116 071071 194194 183183 085085 113113
    FR, 115119 203203 126126 116116 069071 194194 183183 079085 111111
    FR, 087087 203211 126126 116116 069071 194194 183183 085087 073111
    FR, 115115 203203 126126 116116 071071 194194 183183 085087 111111
    FR, 087087 203205 126126 116118 069071 194194 183183 085085 111113
    FR, 087087 203205 126126 116118 069071 194194 183183 079085 111111
    FR, 087087 203203 126126 116116 069071 194194 183183 087087 113113
    FR, 115115 203203 126130 116118 069071 194194 183183 085085 113117
    FR, 087087 203205 126126 116116 069069 194194 183183 000000 109111
    FR, 087087 203205 126126 116116 071071 194194 183183 085085 111113
    FR, 087087 203203 126126 116116 071071 194194 183183 085085 113113
    FR, 087087 203203 126126 116118 071071 194194 183183 085089 111117
    FR, 087087 203203 126126 116116 071071 194194 183183 085087 113119
    FR, 087087 203203 126126 116116 069069 194194 183183 085087 073111
    FR, 087087 205205 126126 116118 069069 194194 183183 085085 111113
    FR, 087087 203205 126126 116116 071071 194194 183183 085085 111117
    FR, 087087 203205 126126 116116 069071 192194 183183 085085 113115
    FR, 119119 205205 126126 116116 069071 194194 183183 085087 113113
    FR, 087087 203205 126126 116118 069069 194194 183183 085085 113113
    FR, 087087 000000 126128 000000 069071 194194 183183 079085 113113
    FR, 087087 203203 126126 116118 071071 194194 183183 085087 113113
    FR, 087087 203203 126126 116116 069069 194194 183183 085087 113113
    FR, 087087 203203 126126 116118 069071 194194 183183 085087 073111
    FR, 087087 203205 126126 116116 069071 000000 183183 085085 111111
    FR, 000000 203203 000000 000000 069069 188194 183183 000000 113113
    FR, 000000 203203 000000 000000 071071 188194 183183 000000 109111
    FR, 000000 203203 126128 000000 069069 194194 183183 085085 111111
    FR, 087087 203205 126126 116118 069071 194194 183183 087087 111119
    FR, 087087 203203 126126 116116 069069 194194 183183 079089 113113
    FR, 087087 203205 126126 116116 071071 194194 183183 085087 111113
    FR, 087087 203205 126126 116116 069069 194194 183183 085087 111111
    FR, 087087 203203 126126 116116 069069 194194 183183 085085 111113
    FR, 087087 203205 126126 116116 069069 194194 183183 085085 113113
Pop
    GR, 069069 199201 130132 116118 069069 212230 191197 093093 073095
    GR, 069071 199199 130130 116116 069071 208232 193219 061087 095095
    GR, 069071 199199 128128 116116 069069 208230 209209 085089 071089
    GR, 069069 199199 130130 116116 069071 226226 209209 083089 073089
    GR, 071071 199199 130130 116116 069069 186226 209209 061083 093093
    GR, 069069 199199 130130 116116 069069 210234 209215 061061 073073
    GR, 069071 199199 130130 116116 069069 228230 209215 077091 071073
    GR, 069071 199199 128128 116116 069069 218226 209209 093093 073095
    GR, 069069 199199 128130 116116 069069 216226 209209 061061 073073
    GR, 069069 199199 130130 116116 069069 226234 209215 061061 095095
    GR, 069069 199199 130130 116116 069069 210232 209209 061061 073091
    GR, 069071 199199 128130 116116 069069 178186 209215 083087 073093
    GR, 069071 199199 128130 116116 069069 186222 209215 083083 073073
    GR, 069069 199199 130130 116116 069071 180230 201209 000000 073089
    GR, 069071 199199 128128 116116 069071 206228 201215 061083 073095
    GR, 069071 199199 128130 116116 069069 228232 201201 061083 073073
    GR, 069069 199199 128130 116116 069069 216226 209209 061061 073073
    GR, 071071 193199 128130 116116 069069 226228 211215 000000 071071
    GR, 069071 199199 128130 116116 069071 226228 209215 000000 073091
    GR, 069071 199199 128130 116116 071071 226228 201209 083083 073077
    GR, 069071 199199 130130 116116 069069 230230 209209 000000 073073
    GR, 069069 199199 130130 116116 069069 228228 209215 083093 073073
    GR, 069071 199199 130130 116116 069069 212230 209209 083087 073073
    GR, 071071 199199 128128 116116 069069 206228 209209 083087 095099
    GR, 069071 199199 130130 116116 069069 214226 209209 083087 095099
    GR, 069071 199199 130130 116116 069071 226226 209209 077083 073073
    GR, 069069 199199 130130 116116 069069 226228 209209 083085 000000
    GR, 069071 199199 128128 116116 069069 226230 209209 083087 073073
    GR, 069069 199199 130130 116116 069069 212226 209209 087093 073073
    GR, 071071 199199 130130 116116 069069 212226 209209 061079 073095
    GR, 069071 199199 130130 116116 069069 212226 209209 077083 073073
    GR, 069069 199199 130130 116116 069069 226228 209209 077087 073073
    GR, 069071 199199 130130 116116 069069 204226 209215 087087 073073
    GR, 069069 199199 128128 116116 069069 212230 209209 083083 073073
    GR, 069071 199199 130130 116116 069069 226230 209209 083085 073073
    GR, 069071 199199 130130 116116 069071 212226 209209 079083 073073
    GR, 069071 199199 130130 116116 069071 226230 209209 081085 073073
    GR, 069069 199199 128130 116116 069069 228230 209209 079087 073073
    GR, 069071 199199 128130 116116 069069 222228 209209 077083 073073
    GR, 069071 199199 130130 116116 069071 206212 209209 079079 073073
    GR, 069069 199199 128130 116116 069069 212212 209209 083089 073073
    GR, 069071 199199 130130 116116 069069 212212 209209 083087 073073
    GR, 071071 199199 128130 116116 069069 230230 209209 083087 073073
    GR, 069069 199199 130130 116116 069069 226230 209209 083087 073095
    GR, 069069 199199 130130 116116 069069 214228 209209 061061 073073
    GR, 069069 199199 130130 116116 069071 212212 209209 083083 073073
    GR, 069071 199199 128130 116116 069071 212230 209209 083087 073095
    GR, 069069 199199 130130 116116 069069 226226 209209 083083 073073
    GR, 069071 199199 128130 116116 069071 226226 209209 061083 073095
    GR, 069071 199199 130130 116116 069069 212226 209209 087093 073073
    GR, 069069 199199 130130 116116 069069 212226 209209 087093 073073
    GR, 069071 199199 130130 116116 069069 212226 209209 087093 073095
    GR, 069069 199199 130130 116116 069069 228228 209209 083083 073073
    GR, 069071 199199 128130 116116 069069 226230 209209 083083 073073
    GR, 071071 199199 128130 116116 069069 220230 209209 083091 073089
    GR, 071071 199199 128130 116116 071071 226228 209209 083091 073093
    GR, 071071 199199 130130 116116 069069 208214 209209 083087 073075
    GR, 069071 199199 128130 116116 069069 226228 209209 083083 073073
    GR, 069071 199199 130130 116116 069071 212226 197197 083083 073073
    GR, 071071 199199 130130 116116 069071 212230 209209 061061 073073
    GR, 069071 199199 130130 116116 069069 214228 209209 061083 073073
    GR, 071071 199199 130130 116116 069069 214214 209209 083083 073073
    GR, 071071 199199 130130 116116 069071 214230 209209 083083 073073
    GR, 069071 199199 130130 116116 069069 228236 209209 083085 073093
    GR, 071071 199199 130130 116116 069069 222228 209209 081089 071073
    GR, 069071 199199 128130 116116 069069 212230 209209 079091 073095
    GR, 069071 199199 130130 116116 069071 226232 209209 061061 071073
    GR, 069071 199199 130130 116116 069071 226226 209209 087087 073073
    GR, 069069 199199 130130 116116 069073 216216 209209 083089 071095
    GR, 069071 199199 130130 116116 069071 216216 201207 000000 095095
    GR, 071071 199199 130130 116116 069071 214222 207209 061083 071085
    GR, 069071 199199 130130 116116 069071 222230 209209 083087 073085
    GR, 069071 199199 128130 116116 069069 234234 201215 083087 073073
    GR, 069069 199199 128130 116116 071071 194214 209209 083085 073089
    GR, 069071 199199 130130 116116 069069 226232 209209 083083 073093
    GR, 069071 199199 130130 116116 069069 218224 201209 087089 085095
    GR, 069069 199199 128130 116116 069071 230240 209209 083089 073095
Pop
   MAC, 069069 199199 128130 116116 069071 214218 211211 000000 075075
   MAC, 069071 199199 130130 116116 069069 206218 211211 000000 075075
   MAC, 073073 199203 128130 116116 073073 214236 211211 085085 075077
   MAC, 073073 199199 128130 116116 073073 208216 211211 000000 075077
   MAC, 073073 199199 128130 116116 071073 214236 211211 000000 075077
   MAC, 071071 199199 128130 116116 069071 214214 211211 093093 075099
   MAC, 069071 199199 128128 116116 071075 214214 211211 000000 075075
   MAC, 069071 199203 128130 116116 069071 208214 211211 000000 075075
   MAC, 073073 199203 128128 116116 071073 208208 211211 093093 075099
   MAC, 071071 199199 128130 116116 069075 208216 211211 000000 075075
